customer_id,age,gender,region,plan_type,months_active,monthly_fee,medical_consultations,app_clashes,primary_device,days_since_last_sync,promocode_applied,target_churn,expected_health_ltv
d8a56800-2c73-4cfc,52.0,Male,East,Standard,62.0,79.74,6.0,0.0,Desktop,0.0,1.0,0,7630.69
5b3dd556-a6b6-4e79,62.0,Male,East,Standard,7.0,31.18,6.0,4.0,Mobile,1.0,0.0,1,1175.67
adeb374a-9f4b-4b33,40.0,Female,East,STANDARD,19.0,50.53,7.0,4.0,Desktop,12.0,0.0,1,1862.55
c0ac96f2-2a28-425e,28.0,Male,North,Standard,65.0,69.07,11.0,4.0,Mobile,2.0,0.0,1,6816.72
659f00bd-bfd5-4ce6,59.0,Female,North,Standard,25.0,25.63,10.0,2.0,Mobile,8.0,0.0,0,2384.82
4714b31c-f924-4f83,37.0,Male,South,Basic,42.0,19.56,6.0,0.0,Desktop,14.0,1.0,1,1677.92
189be6e9-c036-40cd,40.0,Female,North,Premium,27.0,39.34,9.0,0.0,Desktop,2.0,0.0,0,3198.73
2c125c53-8be5-4c53,50.0,Female,South,Standard,6.0,89.78,11.0,10.0,Desktop,0.0,0.0,1,2011.57
037906e7-f348-42ce,45.0,Female,North,Standard,64.0,45.8,5.0,2.0,Mobile,8.0,1.0,0,4774.43
7445312c-e9f9-4079,49.0,Male,North,Premium,18.0,27.55,6.0,0.0,Mobile,20.0,1.0,1,1921.09
0f948ecb-dc7a-4438,40.0,Female,West,Standard,47.0,83.8,12.0,3.0,Desktop,11.0,0.0,1,6084.21
58e927c9-5626-4d1b,26.0,Male,West,Basic,54.0,69.08,4.0,0.0,Desktop,,0.0,1,4178.52
59a4242b-9378-4854,52.0,Female,South,Standard,11.0,30.04,8.0,4.0,Mobile,10.0,0.0,1,1533.66
68a32fd4-c5ae-4ebb,37.0,Male,South,Premium,52.0,26.34,5.0,3.0,Mobile,3.0,0.0,1,3340.13
858c1bb1-9511-4f97,43.0,Male,North,Standard,4.0,39.01,9.0,2.0,Tablet,2.0,0.0,1,1072.76
bc016b19-1537-4ec2,35.0,Male,West,Premium,53.0,94.91,13.0,1.0,Desktop,8.0,0.0,1,9636.32
d2db702b-9a49-4551,73.0,Male,West,Premium,44.0,50.68,15.0,0.0,Tablet,13.0,0.0,0,6261.14
5f0137ea-5245-4ca3,40.0,Male,West,Basic,32.0,79.22,4.0,1.0,Mobile,9.0,1.0,0,3497.89
6121c7e8-b19a-4397,36.0,Male,West,Basic,20.0,72.28,7.0,3.0,Mobile,8.0,1.0,1,2224.25
54d282bb-4375-433f,52.0,Male,North,Basic,20.0,65.77,11.0,0.0,Desktop,7.0,0.0,0,2224.71
e7240607-821b-4328,31.0,Female,East,Standard,10.0,91.89,9.0,2.0,Mobile,2.0,0.0,0,2133.46
66237203-5082-41b5,44.0,Female,West,Standard,63.0,88.58,12.0,0.0,Tablet,1.0,0.0,0,8016.86
f2e3ceca-0501-4e3e,58.0,Male,North,Standard,8.0,46.41,10.0,2.0,Desktop,8.0,1.0,1,2186.35
544db661-5917-4c47,27.0,Male,East,basic_plan,12.0,91.12,7.0,0.0,Mobile,2.0,0.0,0,1703.57
17220157-a3ab-4be4,22.0,Female,East,Standard,4.0,22.42,11.0,0.0,Mobile,1.0,1.0,0,523.81
26f7fb69-a5cb-45e0,48.0,Male,East,Basic,23.0,18.35,9.0,2.0,Desktop,3.0,1.0,0,1198.07
022e2dfa-afc0-4491,44.0,MALE,West,Standard,20.0,92.08,6.0,2.0,Desktop,6.0,0.0,0,3427.92
c44894c3-667a-4a04,22.0,Female,East,Basic,36.0,66.99,9.0,0.0,Tablet,10.0,0.0,1,2733.53
e858b2b4-ec05-4a1d,39.0,Male,North,Basic,24.0,37.47,11.0,1.0,Desktop,16.0,0.0,0,1995.66
ea4d12f3-2959-4fad,46.0,Male,North,Premium,46.0,81.81,4.0,2.0,Desktop,3.0,1.0,1,7018.45
453fdd50-a463-4297,22.0,MALE,West,basic_plan,5.0,54.2,3.0,2.0,Desktop,5.0,0.0,1,971.74
7076e252-6e5b-47ce,55.0,Female,East,Basic,67.0,36.9,6.0,1.0,Mobile,2.0,0.0,0,3052.56
e83a26f1-6822-4ab1,19.0,Female,South,Standard,16.0,88.15,5.0,3.0,Desktop,8.0,0.0,1,2228.62
8f6d5d0f-676a-4727,41.0,Male,North,Standard,1.0,30.89,7.0,1.0,Mobile,11.0,0.0,0,1043.58
5ce693ab-738e-451d,60.0,Male,West,Basic,57.0,76.53,11.0,0.0,Desktop,1.0,0.0,0,5342.7
0fd7d10e-b703-4af5,45.0,Male,North,Standard,51.0,30.31,4.0,3.0,Desktop,3.0,0.0,1,2465.64
2b921c23-6908-4ee0,55.0,Male,West,Basic,38.0,89.91,9.0,0.0,Mobile,1.0,0.0,1,4610.62
5bfd6052-5408-47ee,41.0,Male,North,Basic,65.0,55.11,8.0,4.0,Tablet,21.0,1.0,1,4018.11
46c26d08-2859-4f51,53.0,Female,East,Basic,63.0,41.71,8.0,1.0,Mobile,2.0,0.0,0,3530.05
f7b509c9-7a9c-449b,45.0,Female,North,Premium,6.0,81.55,6.0,0.0,Mobile,7.0,0.0,0,2202.34
125363f6-caac-4cc6,67.0,Male,West,Standard,11.0,57.25,7.0,2.0,Mobile,8.0,1.0,0,2261.25
136ec8ea-ebfc-4424,34.0,Male,North,Standard,6.0,64.36,11.0,4.0,Desktop,1.0,1.0,1,1386.97
6f664a00-b861-4695,42.0,Male,South,Standard,65.0,50.74,11.0,1.0,Mobile,8.0,0.0,1,5788.01
5cf68839-9418-4182,52.0,Female,West,Standard,32.0,66.91,9.0,1.0,Desktop,13.0,1.0,1,4035.83
514ba7b5-5bf9-445e,45.0,Female,West,Basic,17.0,77.84,9.0,0.0,Mobile,3.0,0.0,0,1994.85
b4777365-f59f-41c9,27.0,Male,South,Basic,46.0,38.21,8.0,1.0,Desktop,11.0,0.0,1,2063.72
aa470980-a0cf-47fb,72.0,Female,South,Standard,18.0,20.4,10.0,1.0,Desktop,0.0,0.0,0,2183.33
82575961-787f-4829,36.0,Male,East,Basic,14.0,66.12,9.0,0.0,Desktop,11.0,0.0,0,1795.89
6a0dacab-17b4-4c09,25.0,Female,East,Basic,53.0,66.64,6.0,0.0,Desktop,6.0,0.0,1,3920.11
92fb24f8-09b3-4a54,45.0,Female,East,Standard,25.0,67.99,10.0,1.0,Mobile,6.0,0.0,0,3029.17
b945c4c1-df20-42d9,48.0,Male,South,Basic,20.0,42.08,12.0,0.0,Mobile,6.0,0.0,0,1624.45
db3acac3-8bfa-4c97,40.0,Female,East,Basic,16.0,92.21,7.0,3.0,Desktop,10.0,0.0,1,2226.79
03ff9792-eb4a-4894,48.0,Female,West,Standard,54.0,16.7,4.0,5.0,Mobile,5.0,1.0,1,1962.59
de0800cc-0713-464a,39.0,Female,North,Basic,6.0,77.77,4.0,0.0,Mobile,6.0,0.0,1,1250.83
195cd33b-84f0-4345,48.0,Male,South,Standard,47.0,33.61,7.0,3.0,Mobile,3.0,0.0,1,3628.12
78084a2d-2f44-491c,48.0,Female,North,Standard,15.0,19.71,10.0,1.0,Mobile,0.0,0.0,1,1438.05
907fa284-4a59-4d8e,60.0,female,East,STANDARD,22.0,64.04,9.0,0.0,Mobile,12.0,0.0,1,3087.53
34bc45c7-177c-41c7,42.0,Male,South,Standard,20.0,18.92,7.0,1.0,Mobile,7.0,0.0,1,1533.15
d3361190-dfe5-4755,49.0,Female,South,Basic,25.0,93.81,6.0,2.0,Tablet,6.0,0.0,1,3376.38
110eff24-84b6-4c54,40.0,Female,West,Basic,70.0,61.8,10.0,9.0,Mobile,8.0,0.0,1,5289.09
e280d88d-ae7b-4027,28.0,Male,South,Prem.,38.0,22.34,13.0,2.0,Mobile,5.0,0.0,0,3235.94
be0531cc-6163-4611,32.0,Male,North,Basic,11.0,39.87,5.0,0.0,Mobile,6.0,1.0,1,751.08
ef8b9090-1557-4621,41.0,Male,East,Standard,25.0,62.45,3.0,0.0,Mobile,5.0,0.0,0,2529.02
aa9f1311-a450-4d82,26.0,Male,North,STANDARD,1.0,,14.0,1.0,Tablet,2.0,1.0,0,812.62
5bc76c92-4d91-4836,33.0,Female,East,Premium,47.0,35.42,8.0,0.0,Mobile,9.0,1.0,0,4283.43
347e4317-b288-4a43,57.0,Male,South,basic_plan,1.0,55.68,8.0,1.0,Mobile,0.0,0.0,0,910.11
68dcd5a9-38b1-415c,45.0,Female,North,Standard,49.0,27.54,9.0,5.0,Mobile,5.0,0.0,1,2808.94
20a790d9-866f-4a2e,39.0,Male,East,Standard,18.0,63.13,3.0,0.0,Tablet,0.0,1.0,1,1813.53
1eb70a61-1e21-4cc0,39.0,Male,West,Standard,23.0,55.89,9.0,2.0,Desktop,1.0,1.0,0,2268.73
59ff3c47-1240-400c,63.0,Female,North,Basic,35.0,25.99,4.0,3.0,Mobile,5.0,1.0,1,1732.21
5f70827b-ec45-4982,49.0,Male,West,Basic,18.0,60.17,8.0,5.0,Desktop,11.0,0.0,1,2273.15
52887276-fc22-4b47,51.0,Male,West,Basic,30.0,90.89,8.0,1.0,Tablet,22.0,0.0,0,4110.31
cdec902d-6051-42b7,27.0,Male,North,Standard,39.0,75.81,5.0,1.0,Desktop,10.0,0.0,1,3862.86
4f4ff9da-6458-4ab9,46.0,female,South,Standard,56.0,45.81,9.0,1.0,Desktop,1.0,1.0,1,4334.79
c8b20631-278b-4fe5,56.0,Female,North,Standard,2.0,79.76,7.0,0.0,Desktop,8.0,0.0,0,2067.87
fd9d40c9-94da-4e0a,53.0,Male,South,Standard,43.0,73.25,8.0,0.0,Mobile,11.0,1.0,0,4903.75
61c5d681-7d91-4851,41.0,Male,South,Basic,31.0,37.1,7.0,6.0,Desktop,3.0,0.0,1,2305.47
64011463-5a58-4ed5,47.0,Male,South,Standard,61.0,52.37,7.0,4.0,Tablet,8.0,1.0,1,4541.49
5a379a7f-4ec3-4100,67.0,Male,West,Premium,7.0,67.64,8.0,0.0,Tablet,3.0,0.0,0,2044.3
29f9ff2a-5860-42ba,33.0,Female,East,Basic,20.0,57.16,13.0,1.0,Desktop,,1.0,0,2224.55
6f1b9498-26af-44d3,46.0,Male,South,Basic,62.0,26.14,7.0,0.0,Desktop,2.0,0.0,0,2947.65
72cf98da-c99f-433a,43.0,Male,East,Basic,44.0,89.76,8.0,0.0,Mobile,4.0,1.0,0,4176.37
10faeedc-77db-46fb,44.0,Female,West,Standard,50.0,68.19,16.0,5.0,Mobile,4.0,1.0,1,5684.21
794d0b0b-5c51-4ea3,48.0,Female,West,Standard,32.0,76.51,12.0,0.0,Desktop,3.0,0.0,0,4472.23
78efe6e8-d4ef-460e,54.0,Female,East,Basic,33.0,74.47,13.0,4.0,Desktop,0.0,0.0,0,3673.1
7d9d4cff-2946-4455,33.0,Female,North,Standard,2.0,32.81,14.0,3.0,Mobile,7.0,1.0,0,949.03
7fdd88ae-aa4b-4a73,45.0,Male,East,Basic,31.0,34.44,5.0,3.0,Desktop,3.0,0.0,1,1646.71
336bc7a7-5b9f-46f0,,Male,North,Basic,46.0,81.88,10.0,0.0,Mobile,4.0,0.0,1,4479.59
09057caa-5771-4f5f,40.0,Female,North,Standard,19.0,57.8,5.0,0.0,Mobile,1.0,0.0,0,1928.92
c626f049-34c8-401a,44.0,Female,West,Premium,10.0,84.76,5.0,0.0,Desktop,3.0,0.0,0,2752.1
cf5d5324-70a9-47ab,54.0,MALE,North,Basic,32.0,87.33,4.0,0.0,Desktop,1.0,1.0,0,2960.29
2f78f4a6-bc34-4ce4,52.0,Female,West,Premium,18.0,75.36,9.0,0.0,Mobile,0.0,0.0,0,4003.33
6adab1f1-1ba3-46dc,41.0,Male,South,Basic,21.0,32.52,12.0,1.0,Mobile,4.0,0.0,0,1746.66
f3d52c52-3fc4-4230,25.0,Female,East,Standard,40.0,71.36,10.0,1.0,Tablet,2.0,1.0,0,4721.22
e5b0d50a-de8b-4386,51.0,Female,East,Basic,54.0,94.81,7.0,0.0,Mobile,16.0,0.0,1,6325.46
8c6831c9-79fb-41a3,51.0,Female,South,Premium,27.0,84.54,10.0,2.0,Desktop,11.0,0.0,0,5319.02
92d4da7d-f89c-491a,27.0,Male,East,Basic,38.0,15.45,4.0,2.0,Desktop,1.0,1.0,1,1162.72
548aab20-c782-4911,32.0,Male,South,Basic,25.0,53.1,6.0,0.0,Mobile,4.0,0.0,0,2139.21
9a29aa2c-517c-421f,32.0,Male,East,Standard,27.0,53.29,10.0,3.0,Desktop,3.0,0.0,0,2988.95
3e82186e-c9e4-44f0,38.0,Female,West,Basic,7.0,82.66,8.0,1.0,Desktop,16.0,0.0,1,1249.01
c4a9db9a-3a90-4e28,36.0,Male,East,Basic,61.0,71.27,4.0,1.0,Desktop,1.0,0.0,1,4647.49
dc203d9d-70f6-427d,47.0,Male,West,Basic,56.0,92.29,10.0,5.0,Desktop,15.0,1.0,1,6423.92
173331a9-0537-4215,36.0,Male,East,Standard,51.0,29.29,7.0,0.0,Mobile,12.0,1.0,1,2854.03
59abe89c-d71c-475a,37.0,Female,East,Standard,67.0,35.77,13.0,0.0,Mobile,4.0,0.0,0,4436.53
5739724a-05bd-4640,50.0,MALE,North,basic_plan,18.0,27.59,8.0,0.0,Tablet,0.0,0.0,0,1176.41
133cc4de-3429-48bd,,Female,North,Basic,39.0,25.2,8.0,0.0,Desktop,1.0,0.0,1,1128.81
279a61fb-787a-4cc5,25.0,Female,East,Standard,19.0,71.46,11.0,0.0,Mobile,0.0,0.0,0,2814.54
8db8e241-fcf6-403b,52.0,Male,East,Standard,54.0,73.32,9.0,8.0,Mobile,7.0,0.0,1,6304.12
a944691b-01ae-4ade,49.0,Female,North,Premium,61.0,29.6,11.0,0.0,Mobile,5.0,0.0,0,3917.81
c9f2a769-8214-4c76,30.0,Female,South,Standard,70.0,69.0,13.0,0.0,Desktop,9.0,0.0,1,7436.81
294ace7c-093c-43a3,61.0,Female,East,Standard,21.0,91.26,8.0,1.0,Mobile,0.0,0.0,0,3673.67
02023bf6-6d50-4391,53.0,Female,North,Basic,27.0,49.71,9.0,2.0,Tablet,9.0,1.0,0,2069.29
187a1b4c-fa08-4742,24.0,Male,West,Standard,68.0,79.01,5.0,0.0,Desktop,6.0,0.0,0,7069.47
dc019666-b793-4af8,31.0,Male,South,Basic,51.0,45.43,5.0,2.0,Desktop,1.0,0.0,1,3095.74
8fd1acd9-9c27-43b0,41.0,female,West,Premium,58.0,83.35,6.0,2.0,Desktop,0.0,1.0,1,8851.14
d49ee4c0-b3c7-49ab,60.0,Male,West,Premium,39.0,60.59,5.0,2.0,Desktop,11.0,0.0,1,5091.64
b817b855-d004-4eef,44.0,Male,South,Basic,47.0,88.95,13.0,2.0,Mobile,7.0,0.0,1,5374.81
9ec57761-000c-4b28,65.0,Male,West,Premium,24.0,92.67,14.0,1.0,Mobile,2.0,0.0,1,4972.62
554134b8-24a5-4c00,25.0,Female,East,Standard,36.0,81.41,3.0,0.0,Mobile,2.0,0.0,1,4147.06
b0757b31-7f78-4986,69.0,Female,South,Basic,54.0,39.8,6.0,0.0,Mobile,2.0,1.0,0,3219.45
0aa262cc-efcd-4ca6,68.0,Female,East,Standard,61.0,29.1,9.0,2.0,Mobile,7.0,0.0,1,4000.05
2033be06-0274-489e,69.0,Female,West,Basic,53.0,54.44,9.0,2.0,Mobile,3.0,0.0,1,3950.03
78fbe602-07af-47f9,67.0,Female,West,Standard,59.0,71.27,8.0,2.0,Mobile,3.0,0.0,1,5777.96
153d200d-22b3-47a8,44.0,Female,East,Basic,28.0,61.33,2.0,1.0,Desktop,3.0,1.0,0,2292.02
8d83c115-86a1-4a2e,36.0,Female,West,Standard,11.0,59.09,8.0,0.0,Mobile,9.0,0.0,1,1746.55
25f1fe40-59c6-4bd7,47.0,Male,South,Standard,1.0,57.58,9.0,8.0,Mobile,6.0,0.0,1,1643.42
4ce90c11-f1d5-4dc6,,Male,North,Basic,26.0,91.31,14.0,2.0,Desktop,2.0,0.0,0,3975.75
9b795f3d-3868-44eb,18.0,Male,East,Basic,48.0,19.22,10.0,0.0,Mobile,1.0,0.0,0,1751.36
d8550dfe-c85d-47be,40.0,Female,North,Standard,10.0,40.58,16.0,1.0,Desktop,15.0,1.0,0,2124.95
5f943b83-bf33-48dc,45.0,Female,West,Basic,32.0,16.8,8.0,1.0,Desktop,4.0,1.0,0,983.44
5806e727-efde-4113,56.0,Female,North,Standard,4.0,30.12,6.0,1.0,Mobile,5.0,0.0,0,1363.34
2cc4a6c5-8ec6-4dc4,55.0,Female,West,Standard,29.0,59.19,9.0,5.0,Desktop,1.0,1.0,1,3112.18
294ad74c-91fe-401d,45.0,Male,East,Premium,57.0,16.83,5.0,1.0,Mobile,5.0,0.0,1,2185.7
ad9a8136-5b99-47b6,46.0,Female,North,Standard,49.0,76.25,11.0,0.0,Desktop,1.0,1.0,0,5691.59
8a61254e-42f6-4438,33.0,Male,North,Basic,18.0,94.8,7.0,2.0,Mobile,3.0,1.0,1,2838.97
c6e093db-b320-4ec8,41.0,Male,North,Basic,30.0,89.61,12.0,0.0,Mobile,0.0,0.0,0,3763.04
2108216c-3872-4ed0,34.0,Male,East,Basic,5.0,91.88,11.0,1.0,Mobile,8.0,1.0,1,1467.21
7508b7ba-d5d5-4be4,59.0,Female,South,Basic,22.0,27.21,11.0,6.0,Mobile,1.0,1.0,1,1728.15
dece2d46-cac4-4609,27.0,Female,South,Standard,28.0,93.01,15.0,6.0,Desktop,5.0,0.0,1,4450.62
ffbf08b7-9b86-40a4,51.0,Male,East,Basic,52.0,20.17,13.0,2.0,Mobile,1.0,1.0,0,1961.12
009de2a6-e045-4682,33.0,Male,North,Basic,56.0,92.88,8.0,0.0,Desktop,1.0,0.0,0,5817.57
e6ab9595-a6dc-407f,47.0,Female,West,Premium,9.0,18.38,8.0,0.0,Mobile,9.0,1.0,0,1748.37
4929561c-3777-49fd,37.0,MALE,East,Basic,51.0,34.36,11.0,0.0,Desktop,2.0,0.0,0,3125.31
82c7e6ef-d65f-43eb,39.0,Male,North,Basic,56.0,69.55,11.0,2.0,Mobile,6.0,0.0,1,4166.67
e75fa19b-f5e0-40ab,57.0,Female,North,Basic,34.0,80.84,8.0,5.0,Tablet,6.0,1.0,1,3757.97
ca7be9a6-9e02-47fa,39.0,Female,South,Basic,14.0,49.86,7.0,1.0,Tablet,3.0,0.0,1,1784.51
cd3f4c94-c646-4890,39.0,Female,North,Basic,9.0,44.66,8.0,1.0,Mobile,1.0,0.0,1,732.98
eef5e735-5483-4c1f,35.0,Male,East,Basic,62.0,78.43,13.0,0.0,Desktop,19.0,1.0,1,5924.27
d4716517-2a55-4a8a,34.0,Female,North,Basic,63.0,93.44,8.0,4.0,Mobile,2.0,1.0,1,6609.07
c00d2c16-ff83-4192,31.0,Male,South,Basic,59.0,71.09,7.0,0.0,Mobile,5.0,0.0,0,4440.65
dae8d9c8-3e61-45f3,46.0,Male,East,Basic,37.0,67.33,9.0,0.0,Desktop,6.0,0.0,0,3510.98
28f26449-fb04-45fc,46.0,Male,North,Standard,44.0,22.07,7.0,3.0,Mobile,3.0,0.0,1,1910.79
c97142ac-5955-4070,19.0,Female,South,Basic,42.0,52.83,6.0,1.0,Mobile,7.0,0.0,1,2978.17
7a12e7dc-95de-4586,47.0,Female,East,Basic,25.0,45.82,8.0,1.0,Mobile,10.0,0.0,1,1437.59
49ba83dc-8a83-41b9,28.0,Male,West,Basic,68.0,,9.0,0.0,Mobile,11.0,0.0,0,4138.04
e06c598a-7fc8-4abc,40.0,Male,East,Basic,17.0,87.56,5.0,3.0,Desktop,8.0,1.0,1,2038.89
85eb4f6a-1031-4592,34.0,Female,North,Premium,58.0,34.08,7.0,0.0,Desktop,15.0,0.0,0,3978.12
94ef9d04-4d05-4a23,44.0,Female,West,Standard,47.0,73.15,6.0,2.0,Tablet,7.0,1.0,1,5264.76
9dcca280-d738-4b67,36.0,Female,North,Basic,61.0,51.53,6.0,3.0,Tablet,6.0,1.0,1,3456.12
9166fce2-7576-407c,47.0,Female,West,Basic,19.0,30.6,7.0,0.0,Mobile,3.0,0.0,0,1916.18
ec2bb071-08bf-419a,44.0,Female,West,Basic,39.0,40.97,9.0,2.0,Mobile,25.0,0.0,1,2947.84
9a7ac0f4-7033-4b95,49.0,Female,North,Standard,23.0,68.77,8.0,0.0,Desktop,9.0,1.0,0,3160.42
337be9ed-0263-4ae5,54.0,Male,West,Premium,16.0,44.01,8.0,0.0,Desktop,2.0,0.0,1,2641.4
78a92983-2543-464a,57.0,Male,South,Premium,29.0,18.97,7.0,0.0,Mobile,6.0,0.0,1,2034.42
6182d3d2-8663-48f2,51.0,Male,North,Premium,56.0,84.74,9.0,0.0,Desktop,6.0,1.0,0,9117.45
181b97e1-cd4c-40e0,45.0,Male,East,Basic,15.0,58.94,7.0,0.0,Mobile,2.0,1.0,1,1023.93
c366100a-ecf6-43a5,53.0,Male,West,Basic,38.0,56.85,8.0,0.0,Mobile,3.0,0.0,0,2943.09
b7fcc0ad-4a9d-4dc0,28.0,Female,North,Premium,2.0,88.81,13.0,0.0,Mobile,3.0,0.0,0,1574.43
247e2141-298b-4bbe,55.0,Male,North,Basic,45.0,93.08,10.0,2.0,Desktop,10.0,0.0,1,4814.07
a37614d7-502c-4527,56.0,Male,South,Basic,24.0,21.03,6.0,4.0,Desktop,0.0,0.0,1,1138.15
91d6a8c7-08b8-4cec,41.0,Male,North,Basic,24.0,67.41,5.0,1.0,Desktop,4.0,0.0,0,1844.65
5715774d-f400-466b,52.0,Female,South,Standard,17.0,74.31,12.0,8.0,Mobile,4.0,1.0,1,3080.16
f55dcb58-8c55-4661,55.0,Male,West,Premium,12.0,42.32,9.0,2.0,Mobile,2.0,1.0,0,2759.51
36fd245c-0849-4ef7,42.0,Male,East,Standard,66.0,24.48,8.0,2.0,Mobile,2.0,0.0,0,2771.64
1b284538-14d1-4970,27.0,Female,East,Premium,70.0,58.35,6.0,0.0,Desktop,21.0,0.0,1,7789.18
2d35e60d-043b-4ac6,51.0,Male,North,Premium,65.0,47.56,8.0,1.0,Mobile,23.0,0.0,0,6388.77
f56d2cd5-f4d2-4c04,27.0,Female,North,Standard,54.0,15.63,7.0,0.0,Tablet,8.0,0.0,0,1438.56
55033985-dfcc-4075,37.0,Female,West,Standard,43.0,36.01,8.0,0.0,Desktop,1.0,1.0,0,3167.02
66ded6eb-9bff-421c,36.0,Male,North,Standard,68.0,38.9,10.0,0.0,Mobile,6.0,0.0,0,4183.31
d960cf82-1b64-4d3c,48.0,Female,West,Standard,16.0,22.23,9.0,1.0,Mobile,2.0,0.0,0,1970.89
ae948bcf-c6cb-4936,19.0,Female,West,Standard,20.0,19.28,6.0,9.0,Mobile,18.0,0.0,1,1693.05
99be11b2-72cc-47cd,47.0,Female,South,Standard,20.0,83.51,5.0,3.0,Desktop,23.0,0.0,1,2515.57
22a6d2ca-5770-4b94,33.0,Male,East,Standard,66.0,17.48,5.0,0.0,Mobile,2.0,1.0,0,1917.45
5ac93784-b3e7-4b05,39.0,Male,West,Basic,57.0,62.26,13.0,0.0,Desktop,21.0,1.0,0,4544.48
ccfe0732-54cb-4dc1,49.0,Female,West,Basic,48.0,51.5,7.0,2.0,Mobile,5.0,1.0,1,3138.25
1f62c8bb-db1d-4c21,,Male,South,Standard,37.0,30.6,5.0,0.0,Tablet,10.0,1.0,0,2244.37
cde7d19a-fb34-4f46,40.0,Female,South,Basic,1.0,80.06,6.0,4.0,Mobile,1.0,1.0,1,574.7
48b82a46-146b-406a,,Female,East,Standard,51.0,49.46,7.0,0.0,Tablet,11.0,0.0,0,3936.96
bc3caa0a-0b52-4f97,18.0,Male,East,Standard,19.0,83.96,6.0,0.0,Mobile,8.0,1.0,1,2852.75
df177dac-e3b9-40ad,49.0,Male,West,Standard,48.0,24.62,7.0,0.0,Desktop,5.0,0.0,0,2845.68
53185375-0677-40c4,39.0,Female,South,Basic,32.0,40.38,13.0,0.0,Mobile,16.0,0.0,1,1537.16
34a92706-677b-4523,18.0,Male,South,Basic,22.0,63.64,7.0,0.0,Mobile,8.0,0.0,1,2040.62
d9c36a9a-10c8-43ba,30.0,Male,North,Premium,61.0,53.36,12.0,0.0,Mobile,8.0,0.0,1,6622.73
2dc88bb9-4213-4353,41.0,Male,West,Standard,55.0,69.04,4.0,3.0,Mobile,11.0,1.0,1,5375.41
b6ecf5ce-abd2-443c,35.0,MALE,North,Standard,15.0,28.06,7.0,5.0,Desktop,5.0,0.0,1,1866.29
2a7ccbe2-757a-46c6,39.0,Male,North,Premium,11.0,42.83,4.0,4.0,Tablet,13.0,1.0,1,1485.24
dcd79ef9-b137-419d,20.0,Male,East,Standard,27.0,61.9,8.0,0.0,Mobile,1.0,0.0,1,2601.7
68f0ce86-0f9b-4c5d,46.0,Female,North,Basic,24.0,28.06,9.0,1.0,Mobile,2.0,0.0,1,1761.72
36c7e28b-4609-48fc,51.0,Female,West,Basic,55.0,42.28,7.0,2.0,Desktop,8.0,0.0,1,3259.81
ec124d43-d345-46c7,41.0,Female,West,Basic,23.0,80.52,6.0,1.0,Tablet,5.0,0.0,0,2499.45
78dc2f67-f323-49bd,38.0,Female,North,Basic,24.0,27.15,9.0,2.0,Desktop,6.0,1.0,1,1172.38
350f7985-e374-49ee,39.0,Male,South,Standard,56.0,90.29,5.0,1.0,Desktop,5.0,0.0,0,6937.69
b3400275-a581-4351,56.0,Female,East,Standard,57.0,49.66,9.0,2.0,Tablet,4.0,1.0,1,4884.16
97a6b9c2-b623-4a66,45.0,Female,East,Basic,33.0,87.19,5.0,0.0,Tablet,3.0,0.0,1,3663.06
b7332f07-5bfe-4f7b,42.0,Female,East,Premium,53.0,94.23,11.0,1.0,Mobile,5.0,1.0,0,9353.89
fed91f27-16fd-4090,49.0,Female,West,Basic,33.0,22.63,18.0,2.0,Mobile,8.0,1.0,1,2301.88
a96f7986-26ab-4c1f,52.0,Male,South,Premium,24.0,34.57,9.0,0.0,Desktop,5.0,1.0,0,3461.07
6fa22ce4-6bc1-4b10,37.0,Male,North,Premium,2.0,,5.0,1.0,Desktop,4.0,1.0,1,1237.52
d0576339-e924-4583,30.0,Male,West,Standard,70.0,66.12,4.0,6.0,Mobile,8.0,0.0,1,7036.7
ae5bb744-4bb0-457c,46.0,Female,East,Basic,16.0,79.79,7.0,1.0,Desktop,4.0,0.0,1,1625.47
9403c059-8786-487c,48.0,Female,South,Basic,19.0,89.38,16.0,3.0,Desktop,4.0,0.0,1,2979.33
b80190fe-8135-4419,29.0,Male,West,Basic,43.0,26.76,7.0,3.0,Mobile,12.0,0.0,1,1763.47
6d38b362-abe4-46cf,53.0,Female,West,Standard,71.0,89.75,11.0,2.0,Desktop,13.0,1.0,1,9255.16
018009bd-9bdf-4dd0,56.0,Male,West,Basic,35.0,66.61,11.0,7.0,Mobile,5.0,0.0,1,3113.93
2805d2c7-23ba-489f,51.0,Female,South,Standard,34.0,79.42,10.0,4.0,Mobile,1.0,1.0,1,4858.34
e2a3d2f6-43ce-4e3e,44.0,Female,South,Standard,47.0,,14.0,1.0,Desktop,2.0,0.0,0,4031.97
c0f4590f-5b03-4b2d,52.0,Female,North,Standard,55.0,22.87,6.0,3.0,Tablet,1.0,0.0,1,2199.63
6db800fd-53d2-475c,46.0,Male,North,Standard,21.0,35.5,12.0,0.0,Desktop,5.0,0.0,0,2638.67
f3ff09ea-6328-4312,45.0,Female,East,Standard,36.0,26.32,7.0,1.0,Desktop,,1.0,0,2060.69
debbbe3d-0e5c-4ff9,37.0,Male,West,Premium,14.0,94.75,9.0,4.0,Desktop,3.0,0.0,1,2775.2
c44f4aea-942b-4c6f,36.0,Male,West,Basic,67.0,50.01,11.0,5.0,Desktop,5.0,0.0,1,3902.64
